BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,AZPS,CISO,WALC,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
IID,05Jan2022,Pacific,N,"7,641","7,844","17,215","9,371",,"2,160",,,386,"3,110",,"11,546",,538,"9,814",-981,,1.04,,,"1,020",,100,"1,120",364,806,678,"17,202","7,831",0.14,0.19
IID,06Jan2022,Pacific,N,"7,540","7,726","16,961","9,235",,"2,285",,,460,"2,863",,"11,342",,454,"9,898","-1,117",,1.03,,,"1,072",,98,"1,170",416,879,706,"16,950","7,715",0.15,0.20
IID,07Jan2022,Pacific,N,"7,641","7,492","16,751","9,259",,"2,149",,,344,"2,961",,"11,288",,419,"9,787",-947,,1.04,,,"1,012",,97,"1,109",320,781,648,"16,742","7,483",0.15,0.19
IID,08Jan2022,Pacific,N,"6,995","6,855","12,301","5,446",,"2,267",,,275,"2,264",,"7,489",,370,"5,904",-828,,1.04,,,"1,073",,67,"1,139",306,647,798,"12,295","6,849",0.20,0.26
IID,09Jan2022,Pacific,N,"6,709","6,569","12,867","6,298",,"2,344",,,178,"2,853",,"7,481",,361,"6,381",-444,,1.04,,,"1,105",,70,"1,175",223,656,742,"12,856","6,558",0.20,0.25
IID,10Jan2022,Pacific,N,"7,464","7,339","11,957","4,618",,"2,407",,,267,"1,851",,"7,419",,353,"5,050",-785,,1.04,,,"1,130",,64,"1,194",264,591,868,"11,944","7,326",0.22,0.26
IID,11Jan2022,Pacific,N,"7,491","7,427","13,135","5,708",,"2,226",,,362,"2,628",,"7,911",,312,"5,752",-356,,1.04,,,"1,049",,73,"1,122",217,571,768,"13,127","7,419",0.19,0.23
IID,12Jan2022,Pacific,N,"7,418","7,490","12,899","5,409",,"2,233",,,390,"1,995",,"8,271",,417,"5,553",-561,,1.04,,,"1,052",,71,"1,123",234,584,774,"12,889","7,480",0.19,0.23
IID,13Jan2022,Pacific,N,"7,433","7,415","13,421","6,006",,"2,226",,,475,"2,285",,"8,429",,284,"6,259",-537,,1.04,,,"1,049",,75,"1,123",254,620,757,"13,415","7,409",0.18,0.23
IID,14Jan2022,Pacific,N,"7,432","7,250","12,587","5,337",,"2,075",,,393,"2,234",,"7,875",,240,"5,990",-893,,1.04,,,980,,70,"1,050",324,601,773,"12,577","7,240",0.18,0.24
IID,15Jan2022,Pacific,N,"6,825","6,809","11,789","4,980",,"2,563",,,281,"1,252",,"7,679",,303,"5,357",-680,,1.04,,,"1,205",,61,"1,266",236,666,836,"11,775","6,795",0.24,0.27
IID,16Jan2022,Pacific,N,"6,668","6,440","13,239","6,799",,"2,365",,,186,"2,446",,"8,231",,111,"7,146",-458,,1.03,,,"1,110",,72,"1,182",231,715,698,"13,228","6,429",0.20,0.24
IID,17Jan2022,Pacific,N,"6,507","7,114","14,033","6,919",,"2,572",,,262,"2,996",,"8,188",,404,"7,228",-713,,1.04,,,"1,209",,76,"1,285",277,759,804,"14,018","7,099",0.20,0.25
IID,18Jan2022,Pacific,N,"7,309","7,230","13,641","6,411",,"2,112",,,384,"3,084",,"8,047",,385,"6,646",-620,,1.04,,,996,,77,"1,073",308,645,736,"13,627","7,216",0.17,0.22
IID,19Jan2022,Pacific,N,"7,436","7,208","13,288","6,080",,"2,038",,,484,"2,796",,"7,958",,293,"6,498",-711,,1.04,,,962,,75,"1,036",304,618,722,"13,276","7,196",0.17,0.22
IID,20Jan2022,Pacific,N,"7,308","7,112","13,687","6,575",,"1,976",,,506,"2,905",,"8,289",,503,"6,689",-617,,1.03,,,926,,78,"1,003",246,595,654,"13,676","7,101",0.16,0.20
IID,21Jan2022,Pacific,N,"7,281","7,120","14,505","7,385",,"2,036",,,517,"2,783",,"9,065",,486,"7,557",-658,,1.03,,,955,,82,"1,038",266,664,640,"14,401","7,016",0.16,0.20
IID,22Jan2022,Pacific,N,"6,831","6,646","13,330","6,684",,"2,346",,,372,"1,630",,"8,972",,423,"6,752",-491,,1.03,,,"1,101",,73,"1,174",226,726,674,"13,320","6,636",0.19,0.22
IID,23Jan2022,Pacific,N,"6,496","6,384","14,594","8,210",,"2,287",,,126,"3,098",,"9,078",,411,"8,095",-296,,1.04,,,"1,075",,82,"1,157",203,737,622,"14,589","6,379",0.17,0.22
IID,24Jan2022,Pacific,N,"7,228","7,176","14,750","7,574",,"2,185",,,388,"3,167",,"8,999",,496,"7,650",-572,,1.04,,,"1,028",,84,"1,111",210,664,658,"14,739","7,165",0.17,0.20
IID,25Jan2022,Pacific,N,"7,339","7,222","13,946","6,724",,"2,228",,,530,"2,644",,"8,536",,654,"6,420",-350,,1.03,,,"1,046",,78,"1,124",148,596,677,"13,938","7,214",0.18,0.21
IID,26Jan2022,Pacific,N,"7,314","7,243","14,239","6,996",,"2,140",,,532,"3,190",,"8,367",,587,"6,567",-158,,1.03,,,"1,004",,81,"1,085",129,563,651,"14,229","7,233",0.17,0.20
IID,27Jan2022,Pacific,N,"7,342","7,346","14,175","6,829",,"2,191",,,568,"3,333",,"8,076",,505,"6,392",-68,,1.03,,,"1,026",,80,"1,106",113,555,663,"14,168","7,339",0.17,0.20
IID,28Jan2022,Pacific,N,"7,212","7,331","13,633","6,302",,"2,089",,,514,"2,494",,"8,528",,455,"5,814",33,,1.03,,,978,,77,"1,054",72,503,624,"13,625","7,323",0.17,0.19
IID,29Jan2022,Pacific,N,"6,813","6,936","13,399","6,463",,"2,436",,,330,"1,757",,"8,859",,434,"6,461",-432,,1.04,,,"1,145",,73,"1,217",151,674,694,"13,382","6,919",0.20,0.22
IID,30Jan2022,Pacific,N,"6,489","6,416","15,159","8,743",,"2,136",,,217,"3,349",,"9,446",,522,"5,917",19,,1.03,,,"1,001",,87,"1,088",114,536,666,"15,148","8,690",0.16,0.17
IID,31Jan2022,Pacific,N,"7,188","7,309","12,818","5,521",,"2,291",,,269,638,,"9,620",,44,"6,742","-1,265",,1.04,,,"1,077",,70,"1,147",552,839,860,"12,818","7,297",0.20,0.26
IID,01Feb2022,Pacific,N,"7,278","7,265","14,982","7,717",,"2,223",,,467,"1,669",,"10,612",,222,"8,469",-974,,1.04,,,"1,048",,85,"1,133",354,813,674,"14,971","7,254",0.17,0.20
IID,02Feb2022,Pacific,N,"7,237","7,330","17,621","10,291",,"2,469",,,527,"3,180",,"11,431",,614,"9,931",-254,,1.04,,,"1,159",,101,"1,260",95,772,584,"17,607","7,316",0.16,0.18
IID,03Feb2022,Pacific,N,"7,416","7,496","18,261","10,765",,"2,235",,,519,"3,445",,"12,052",,789,"9,779",197,,1.03,,,"1,045",,107,"1,152",36,676,512,"18,251","7,486",0.14,0.15
IID,04Feb2022,Pacific,N,"7,429","7,432","18,135","10,703",,"2,146",,,516,"3,529",,"11,931",,922,"9,667",114,,1.03,,,"1,003",,106,"1,110",76,683,503,"18,122","7,419",0.13,0.15
IID,05Feb2022,Pacific,N,"7,319","6,805","18,280","11,475",,"2,105",,,412,"3,548",,"12,202",,708,"11,056",-289,,1.03,,,988,,108,"1,096",147,763,479,"18,267","6,792",0.13,0.16
IID,06Feb2022,Pacific,N,"7,177","6,506","17,665","11,159",,"2,191",,,304,"3,531",,"11,628",,588,"11,146",-575,,1.03,,,"1,028",,103,"1,131",231,849,513,"17,654","6,495",0.14,0.17
IID,07Feb2022,Pacific,N,"7,177","7,025","16,106","9,081",,"2,103",,,465,"3,581",,"9,944",,514,"9,359",-792,,1.03,,,986,,93,"1,079",279,757,602,"16,093","7,012",0.15,0.19
