BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PACW,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
AVRN,08May2020,Pacific,Y,,,"11,105","11,105",,16,,,0,0,"11,089",,,"11,089",16,,0.90,,,,,68,87,8,95,,"11,135",30,0.02,
AVRN,09May2020,Pacific,Y,,,"7,638","7,638",,-30,,,0,0,"7,668",,,"7,668",-30,,,,,,,47,47,9,56,,"7,668",30,0.01,
AVRN,10May2020,Pacific,Y,,,"13,899","13,899",,-17,,,0,0,"13,916",,,"13,916",-17,,0.90,,,,,86,90,5,95,,"13,926",27,0.01,
AVRN,11May2020,Pacific,Y,,,"10,923","10,923",,-31,,,0,0,"10,954",,,"10,954",-31,,,,,,,68,68,7,74,,"10,954",31,0.01,
AVRN,12May2020,Pacific,Y,,,"10,641","10,641",,599,,,0,0,"10,042",,,"10,042",599,,0.90,,,,,62,314,4,317,,"10,660",19,0.06,
AVRN,13May2020,Pacific,Y,,,"12,893","12,893",,-37,,,0,0,"12,930",,,"12,930",-37,,,,,,,80,80,6,86,,"12,930",37,0.01,
AVRN,14May2020,Pacific,Y,,,"9,396","9,396",,-33,,,0,0,"9,429",,,"9,429",-33,,,,,,,58,58,7,65,,"9,429",33,0.01,
AVRN,15May2020,Pacific,Y,,,"6,544","6,544",,-34,,,0,0,"6,578",,,"6,578",-34,,,,,,,41,41,7,45,,"6,590",46,0.01,
AVRN,16May2020,Pacific,Y,,,"1,925","1,925",,60,,,0,0,"1,865",,,"1,865",60,,0.90,,,,,12,47,6,51,,"1,968",43,0.05,
AVRN,17May2020,Pacific,Y,,,"3,624","3,624",,322,,,0,0,"3,302",,,"3,302",322,,0.91,,,,,21,162,4,152,,"3,687",63,0.10,
AVRN,18May2020,Pacific,Y,,,"8,024","8,024",,168,,,0,0,"7,856",,,"7,856",168,,0.90,,,,,49,126,3,126,,"8,063",39,0.03,
AVRN,19May2020,Pacific,Y,,,"18,363","18,363",,117,,,0,0,"18,246",,,"18,246",117,,0.90,,,,,113,172,4,175,,"18,390",27,0.02,
AVRN,20May2020,Pacific,Y,,,"29,444","29,444",,-35,,,0,0,"29,479",,,"29,479",-35,,,,,,,182,182,4,186,,"29,479",35,0.01,
AVRN,21May2020,Pacific,Y,,,"32,464","32,464",,-35,,,0,0,"32,499",,,"32,499",-35,,,,,,,201,201,4,205,,"32,499",35,0.01,
AVRN,22May2020,Pacific,Y,,,"30,414","30,414",,-35,,,0,0,"30,449",,,"30,449",-35,,,,,,,188,188,5,192,,"30,449",35,0.01,
AVRN,23May2020,Pacific,Y,,,"12,623","12,623",,5,,,0,0,"12,618",,,"12,618",5,,0.90,,,,,78,91,2,92,,"12,649",26,0.02,
AVRN,24May2020,Pacific,Y,,,"5,041","5,041",,-36,,,0,0,"5,077",,,"5,077",-36,,,,,,,31,31,4,35,,"5,077",36,0.01,
AVRN,25May2020,Pacific,Y,,,"15,413","15,413",,-6,,,0,0,"15,419",,,"15,419",-6,,0.90,,,,,95,115,6,121,,"15,468",55,0.02,
AVRN,26May2020,Pacific,Y,,,"21,071","21,071",,"4,272",,,0,0,"16,799",,,"16,799","4,272",,0.90,,,,,104,"1,851",2,"1,853",,"21,092",21,0.19,
AVRN,27May2020,Pacific,Y,,,"11,932","11,932",,"9,370",,,0,0,"2,562",,,"2,562","9,370",,0.90,,,"3,818",,16,"3,834",0,"3,834",,"11,932",0,0.71,
AVRN,28May2020,Pacific,Y,,,"10,432","10,432",,"8,245",,,0,0,"2,187",,,"2,187","8,245",,0.90,,,"3,378",,14,"3,391",0,"3,391",,"10,432",0,0.72,
AVRN,29May2020,Pacific,Y,,,"9,373","9,373",,"8,858",,,0,0,515,,,515,"8,858",,0.90,,,"3,628",,3,"3,632",1,"3,614",,"9,421",48,0.85,
AVRN,30May2020,Pacific,Y,,,"10,837","10,837",,139,,,0,0,"10,698",,,"10,698",139,,0.91,,,,,66,147,16,163,,"10,896",59,0.03,
AVRN,31May2020,Pacific,Y,,,"19,926","19,926",,-74,,,0,0,"20,000",,,"20,000",-74,,,,,,,123,123,18,141,,"20,000",74,0.01,
AVRN,01Jun2020,Pacific,Y,,,"16,058","16,058",,"1,724",,,0,0,"14,334",,,"14,334","1,724",,0.90,,,,,88,805,8,812,,"16,084",26,0.11,
AVRN,02Jun2020,Pacific,Y,,,"14,712","14,712",,"2,689",,,0,0,"12,023",,,"12,023","2,689",,0.90,,,,,74,"1,178",4,"1,181",,"14,725",13,0.18,
AVRN,03Jun2020,Pacific,Y,,,"14,160","14,160",,"3,117",,,0,0,"11,043",,,"11,043","3,117",,0.90,,,,,68,"1,343",5,"1,347",,"14,173",13,0.21,
AVRN,04Jun2020,Pacific,Y,,,"15,242","15,242",,"2,994",,,0,0,"12,248",,,"12,248","2,994",,0.90,,,,,76,"1,304",4,"1,308",,"15,260",18,0.19,
AVRN,05Jun2020,Pacific,Y,,,"8,645","8,645",,"2,151",,,0,0,"6,494",,,"6,494","2,151",,0.90,,,,,40,928,8,933,,"8,681",36,0.24,
AVRN,06Jun2020,Pacific,Y,,,"21,652","21,652",,72,,,0,0,"21,580",,,"21,580",72,,0.90,,,,,133,188,13,200,,"21,714",62,0.02,
AVRN,07Jun2020,Pacific,Y,,,"25,677","25,677",,-73,,,0,0,"25,750",,,"25,750",-73,,,,,,,159,159,12,170,,"25,750",73,0.01,
AVRN,08Jun2020,Pacific,Y,,,"22,763","22,763",,10,,,0,0,"22,753",,,"22,753",10,,0.90,,,,,140,170,9,179,,"22,826",63,0.02,
AVRN,09Jun2020,Pacific,Y,,,"3,975","3,975",,241,,,0,0,"3,734",,,"3,734",241,,0.90,,,,,23,137,8,144,,"4,011",36,0.08,
AVRN,10Jun2020,Pacific,Y,,,"2,874","2,874",,-64,,,0,0,"2,938",,,"2,938",-64,,,,,,,18,18,13,28,,"2,943",69,0.01,
AVRN,11Jun2020,Pacific,Y,,,"5,415","5,415",,166,,,0,0,"5,249",,,"5,249",166,,0.91,,,,,32,118,9,127,,"5,458",43,0.05,
AVRN,12Jun2020,Pacific,Y,,,"15,843","15,843",,445,,,0,0,"15,398",,,"15,398",445,,0.90,,,,,95,290,7,297,,"15,873",30,0.04,
AVRN,13Jun2020,Pacific,Y,,,"24,272","24,272",,-61,,,0,0,"24,333",,,"24,333",-61,,,,,,,150,150,10,160,,"24,333",61,0.01,
AVRN,14Jun2020,Pacific,Y,,,"16,687","16,687",,-45,,,0,0,"16,732",,,"16,732",-45,,0.90,,,,,103,107,8,115,,"16,742",55,0.01,
AVRN,15Jun2020,Pacific,Y,,,"11,017","11,017",,"2,564",,,0,0,"8,453",,,"8,453","2,564",,0.90,,,,,52,"1,108",5,"1,108",,"11,053",36,0.22,
AVRN,16Jun2020,Pacific,Y,,,"14,462","14,462",,-73,,,0,0,"14,535",,,"14,535",-73,,,,,,,90,90,12,101,,"14,535",73,0.01,
AVRN,17Jun2020,Pacific,Y,,,"17,456","17,456",,-66,,,0,0,"17,522",,,"17,522",-66,,,,,,,108,108,11,119,,"17,522",66,0.01,
AVRN,18Jun2020,Pacific,Y,,,"6,005","6,005",,"4,214",,,0,0,"1,791",,,"1,791","4,214",,0.90,,,,,11,"1,730",0,"1,730",,"6,007",2,0.63,
AVRN,19Jun2020,Pacific,Y,,,"8,139","8,139",,"4,065",,,0,0,"4,074",,,"4,074","4,065",,0.90,,,,,25,"1,684",0,"1,684",,"8,141",2,0.46,
AVRN,20Jun2020,Pacific,Y,,,"13,968","13,968",,70,,,0,0,"13,898",,,"13,898",70,,0.90,,,,,86,139,11,150,,"14,028",60,0.02,
AVRN,21Jun2020,Pacific,Y,,,"20,719","20,719",,-69,,,0,0,"20,788",,,"20,788",-69,,,,,,,128,128,12,140,,"20,788",69,0.01,
AVRN,22Jun2020,Pacific,Y,,,"8,800","8,800",,"5,663",,,0,0,"3,137",,,"3,137","5,663",,0.90,,,,,19,"2,335",3,"2,333",,"8,824",24,0.58,
AVRN,23Jun2020,Pacific,Y,,,"8,216","8,216",,"5,868",,,0,0,"2,348",,,"2,348","5,868",,0.90,,,,,15,"2,422",6,"2,423",,"8,267",51,0.65,
AVRN,24Jun2020,Pacific,Y,,,"26,707","26,707",,"3,206",,,0,0,"23,501",,,"23,501","3,206",,0.90,,,,,145,"1,459",1,"1,460",,"26,711",4,0.12,
AVRN,25Jun2020,Pacific,Y,,,"7,677","7,677",,"4,303",,,0,0,"3,374",,,"3,374","4,303",,0.90,,,,,21,"1,794",7,"1,796",,"7,716",39,0.51,
AVRN,26Jun2020,Pacific,Y,,,"16,948","16,948",,849,,,0,0,"16,099",,,"16,099",849,,0.90,,,,,99,464,14,478,,"16,993",45,0.06,
AVRN,27Jun2020,Pacific,Y,,,"23,303","23,303",,-78,,,0,0,"23,381",,,"23,381",-78,,,,,,,144,144,22,166,,"23,381",78,0.01,
AVRN,28Jun2020,Pacific,Y,,,"15,706","15,706",,-76,,,0,0,"15,782",,,"15,782",-76,,,,,,,97,97,16,112,,"15,782",76,0.01,
AVRN,29Jun2020,Pacific,Y,,,"25,069","25,069",,"1,842",,,0,0,"23,227",,,"23,227","1,842",,0.90,,,,,143,910,8,918,,"25,099",30,0.08,
AVRN,30Jun2020,Pacific,Y,,,"30,351","30,351",,-75,,,0,0,"30,426",,,"30,426",-75,,,,,,,188,188,11,198,,"30,426",75,0.01,
AVRN,01Jul2020,Pacific,Y,,,"28,432","28,432",,-70,,,0,0,"28,502",,,"28,502",-70,,,,,,,176,176,16,191,,"28,502",70,0.01,
AVRN,02Jul2020,Pacific,Y,,,"20,423","20,423",,"2,018",,,0,0,"18,405",,,"18,405","2,018",,0.90,,,,,114,949,5,954,,"20,453",30,0.10,
AVRN,03Jul2020,Pacific,Y,,,"23,710","23,710",,"6,389",,,0,0,"17,321",,,"17,321","6,389",,0.90,,,"2,609",,107,"2,716",0,"2,716",,"23,710",0,0.25,
AVRN,04Jul2020,Pacific,Y,,,"16,973","16,973",,"1,993",,,0,0,"14,980",,,"14,980","1,993",,0.90,,,,,92,917,4,921,,"17,000",27,0.12,
AVRN,05Jul2020,Pacific,Y,,,"18,900","18,900",,"4,177",,,0,0,"14,723",,,"14,723","4,177",,0.90,,,,,91,"1,800",2,"1,802",,"18,916",16,0.21,
AVRN,06Jul2020,Pacific,Y,,,"28,568","28,568",,"6,249",,,0,0,"22,319",,,"22,319","6,249",,0.90,,,,,138,"2,685",0,"2,686",,"28,569",1,0.21,
AVRN,07Jul2020,Pacific,Y,,,"34,216","34,216",,"4,799",,,0,0,"29,417",,,"29,417","4,799",,0.90,,,,,182,"2,148",5,"2,153",,"34,238",22,0.14,
AVRN,08Jul2020,Pacific,Y,,,"17,872","17,872",,"6,996",,,0,0,"10,876",,,"10,876","6,996",,0.90,,,,,67,"2,929",3,"2,931",,"17,883",11,0.36,
AVRN,09Jul2020,Pacific,Y,,,"20,611","20,611",,"3,853",,,0,0,"16,758",,,"16,758","3,853",,0.90,,,"1,576",,103,"1,679",0,"1,679",,"20,611",0,0.18,
AVRN,10Jul2020,Pacific,Y,,,"14,073","14,073",,"7,490",,,0,0,"6,583",,,"6,583","7,490",,0.90,,,"3,060",,41,"3,101",0,"3,101",,"14,073",0,0.49,
AVRN,11Jul2020,Pacific,Y,,,"20,615","20,615",,"3,601",,,0,0,"17,014",,,"17,014","3,601",,0.90,,,,,105,"1,580",2,"1,582",,"20,622",7,0.17,
AVRN,12Jul2020,Pacific,Y,,,"20,560","20,560",,-31,,,0,0,"20,591",,,"20,591",-31,,0.90,,,,,127,142,20,162,,"20,628",68,0.02,
AVRN,13Jul2020,Pacific,Y,,,"10,144","10,144",,"7,835",,,0,0,"2,309",,,"2,309","7,835",,0.90,,,,,14,"3,225",3,"3,228",,"10,152",8,0.70,
AVRN,14Jul2020,Pacific,Y,,,"8,530","8,530",,"6,602",,,0,0,"1,928",,,"1,928","6,602",,0.90,,,,,12,"2,715",5,"2,721",,"8,547",17,0.70,
AVRN,15Jul2020,Pacific,Y,,,"14,396","14,396",,"6,369",,,0,0,"8,027",,,"8,027","6,369",,0.90,,,,,50,"2,658",7,"2,664",,"14,415",19,0.41,
AVRN,16Jul2020,Pacific,Y,,,"19,497","19,497",,"3,059",,,0,0,"16,438",,,"16,438","3,059",,0.90,,,,,101,"1,357",4,"1,361",,"19,512",15,0.15,
AVRN,17Jul2020,Pacific,Y,,,"30,200","30,200",,"5,857",,,0,0,"24,343",,,"24,343","5,857",,0.90,,,,,150,"2,552",3,"2,555",,"30,215",15,0.19,
AVRN,18Jul2020,Pacific,Y,,,"13,051","13,051",,"8,585",,,0,0,"4,466",,,"4,466","8,585",,0.90,,,,,28,"3,544",3,"3,547",,"13,064",13,0.60,
AVRN,19Jul2020,Pacific,Y,,,"13,339","13,339",,"10,318",,,0,0,"3,021",,,"3,021","10,318",,0.90,,,"4,218",,19,"4,237",0,"4,237",,"13,339",0,0.70,
AVRN,20Jul2020,Pacific,Y,,,"13,901","13,901",,"10,966",,,0,0,"2,935",,,"2,935","10,966",,0.90,,,"4,483",,18,"4,501",0,"4,501",,"13,901",0,0.71,
AVRN,21Jul2020,Pacific,Y,,,"24,393","24,393",,"9,863",,,0,0,"14,530",,,"14,530","9,863",,0.90,,,"4,030",,90,"4,120",0,"4,120",,"24,393",0,0.37,
AVRN,22Jul2020,Pacific,Y,,,"30,986","30,986",,"7,182",,,0,0,"23,804",,,"23,804","7,182",,0.90,,,"2,931",,147,"3,078",0,"3,078",,"30,986",0,0.22,
AVRN,23Jul2020,Pacific,Y,,,"27,744","27,744",,"3,675",,,0,0,"24,069",,,"24,069","3,675",,0.90,,,"1,502",,149,"1,651",0,"1,651",,"27,744",0,0.13,
AVRN,24Jul2020,Pacific,Y,,,"31,039","31,039",,"5,726",,,0,0,"25,313",,,"25,313","5,726",,0.90,,,"2,341",,156,"2,497",0,"2,497",,"31,039",0,0.18,
AVRN,25Jul2020,Pacific,Y,,,"11,978","11,978",,"8,676",,,0,0,"3,302",,,"3,302","8,676",,0.90,,,"3,546",,20,"3,566",0,"3,566",,"11,980",2,0.66,
AVRN,26Jul2020,Pacific,Y,,,"7,556","7,556",,"4,137",,,0,0,"3,419",,,"3,419","4,137",,0.90,,,"1,691",,21,"1,712",2,"1,708",,"7,572",16,0.50,
AVRN,27Jul2020,Pacific,Y,,,"9,790","9,790",,"8,090",,,0,0,"1,700",,,"1,700","8,090",,0.90,,,,,11,"3,319",3,"3,320",,"9,804",14,0.75,
AVRN,28Jul2020,Pacific,Y,,,"22,721","22,721",,"6,110",,,0,0,"16,611",,,"16,611","6,110",,0.90,,,,,103,"2,603",3,"2,606",,"22,733",12,0.25,
AVRN,29Jul2020,Pacific,Y,,,"12,635","12,635",,"8,519",,,0,0,"4,116",,,"4,116","8,519",,0.90,,,"3,477",,25,"3,502",0,"3,502",,"12,635",0,0.61,
AVRN,30Jul2020,Pacific,Y,,,"15,323","15,323",,"9,003",,,0,0,"6,320",,,"6,320","9,003",,0.90,,,"3,680",,39,"3,719",0,"3,719",,"15,323",0,0.54,
AVRN,31Jul2020,Pacific,Y,,,"30,762","30,762",,"7,455",,,0,0,"23,307",,,"23,307","7,455",,0.90,,,"3,047",,144,"3,191",0,"3,191",,"30,762",0,0.23,
AVRN,01Aug2020,Pacific,Y,,,"29,261","29,261",,"7,753",,,0,0,"21,508",,,"21,508","7,753",,0.90,,,"3,167",,133,"3,300",0,"3,300",,"29,261",0,0.25,
AVRN,02Aug2020,Pacific,Y,,,"26,964","26,964",,"3,586",,,0,0,"23,378",,,"23,378","3,586",,0.90,,,"1,467",,144,"1,612",0,"1,612",,"26,964",0,0.13,
AVRN,03Aug2020,Pacific,Y,,,"22,547","22,547",,"7,946",,,0,0,"14,601",,,"14,601","7,946",,0.90,,,"3,247",,90,"3,338",0,"3,338",,"22,547",0,0.33,
AVRN,04Aug2020,Pacific,Y,,,"14,367","14,367",,"11,789",,,0,0,"2,578",,,"2,578","11,789",,0.90,,,"4,824",,16,"4,839",0,"4,839",,"14,367",0,0.74,
AVRN,05Aug2020,Pacific,Y,,,"24,063","24,063",,"8,573",,,0,0,"15,490",,,"15,490","8,573",,0.90,,,,,96,"3,606",1,"3,608",,"24,067",4,0.33,
AVRN,06Aug2020,Pacific,Y,,,"33,389","33,389",,"3,220",,,0,0,"30,169",,,"30,169","3,220",,0.90,,,,,186,"1,513",6,"1,518",,"33,407",18,0.10,
AVRN,07Aug2020,Pacific,Y,,,"16,451","16,451",,"8,090",,,0,0,"8,361",,,"8,361","8,090",,0.90,,,"3,321",,52,"3,372",0,"3,372",,"16,451",0,0.45,
AVRN,08Aug2020,Pacific,Y,,,"26,384","26,384",,"6,095",,,0,0,"20,289",,,"20,289","6,095",,0.90,,,"2,500",,125,"2,625",0,"2,625",,"26,384",0,0.22,
AVRN,09Aug2020,Pacific,Y,,,"11,322","11,322",,"8,348",,,0,0,"2,974",,,"2,974","8,348",,0.90,,,"3,421",,19,"3,440",4,"3,431",,"11,353",31,0.67,
AVRN,10Aug2020,Pacific,Y,,,"18,336","18,336",,"9,488",,,0,0,"8,848",,,"8,848","9,488",,0.90,,,"3,884",,55,"3,939",0,"3,939",,"18,336",0,0.47,
AVRN,11Aug2020,Pacific,Y,,,"30,064","30,064",,"7,092",,,0,0,"22,972",,,"22,972","7,092",,0.90,,,"2,899",,142,"3,040",0,"3,040",,"30,064",0,0.22,
AVRN,12Aug2020,Pacific,Y,,,"30,859","30,859",,"7,263",,,0,0,"23,596",,,"23,596","7,263",,0.90,,,"2,971",,146,"3,117",0,"3,117",,"30,859",0,0.22,
AVRN,13Aug2020,Pacific,Y,,,"17,563","17,563",,"5,114",,,0,0,"12,449",,,"12,449","5,114",,0.90,,,"2,092",,77,"2,169",0,"2,169",,"17,563",0,0.27,
AVRN,14Aug2020,Pacific,Y,,,"11,978","11,978",,"10,435",,,0,0,"1,543",,,"1,543","10,435",,0.90,,,"4,266",,10,"4,275",1,"4,273",,"11,988",10,0.79,
AVRN,15Aug2020,Pacific,Y,,,"13,065","13,065",,"11,795",,,0,0,"1,270",,,"1,270","11,795",,0.90,,,"4,816",,8,"4,824",7,"4,812",,"13,112",47,0.81,
AVRN,16Aug2020,Pacific,Y,,,"13,819","13,819",,"11,208",,,0,0,"2,611",,,"2,611","11,208",,0.90,,,"4,584",,16,"4,600",0,"4,599",,"13,823",4,0.73,
AVRN,17Aug2020,Pacific,Y,,,"14,440","14,440",,"11,735",,,0,0,"2,705",,,"2,705","11,735",,0.90,,,"4,796",,17,"4,813",0,"4,813",,"14,440",0,0.73,
AVRN,18Aug2020,Pacific,Y,,,"22,048","22,048",,"9,243",,,0,0,"12,805",,,"12,805","9,243",,0.90,,,"3,779",,79,"3,858",0,"3,858",,"22,048",0,0.39,
AVRN,19Aug2020,Pacific,Y,,,"25,148","25,148",,"7,920",,,0,0,"17,228",,,"17,228","7,920",,0.90,,,"3,240",,106,"3,346",0,"3,346",,"25,148",0,0.29,
AVRN,20Aug2020,Pacific,Y,,,"20,689","20,689",,"7,515",,,0,0,"13,174",,,"13,174","7,515",,0.90,,,"3,078",,81,"3,159",0,"3,159",,"20,689",0,0.34,
AVRN,21Aug2020,Pacific,Y,,,"21,260","21,260",,"6,389",,,0,0,"14,871",,,"14,871","6,389",,0.90,,,"2,618",,92,"2,710",0,"2,710",,"21,260",0,0.28,
AVRN,22Aug2020,Pacific,Y,,,"14,394","14,394",,"9,878",,,0,0,"4,516",,,"4,516","9,878",,0.90,,,"4,038",,28,"4,066",2,"4,062",,"14,408",14,0.62,
AVRN,23Aug2020,Pacific,Y,,,"13,078","13,078",,"10,236",,,0,0,"2,842",,,"2,842","10,236",,0.90,,,"4,187",,18,"4,205",0,"4,205",,"13,078",0,0.71,
AVRN,24Aug2020,Pacific,Y,,,"27,002","27,002",,"9,626",,,0,0,"17,376",,,"17,376","9,626",,0.90,,,"3,934",,107,"4,041",0,"4,041",,"27,002",0,0.33,
AVRN,25Aug2020,Pacific,Y,,,"22,116","22,116",,"8,996",,,0,0,"13,120",,,"13,120","8,996",,0.90,,,"3,678",,81,"3,759",0,"3,759",,"22,116",0,0.37,
AVRN,26Aug2020,Pacific,Y,,,"15,250","15,250",,"10,036",,,0,0,"5,214",,,"5,214","10,036",,0.90,,,"4,104",,32,"4,136",0,"4,136",,"15,250",0,0.60,
AVRN,27Aug2020,Pacific,Y,,,"14,984","14,984",,"8,347",,,0,0,"6,637",,,"6,637","8,347",,0.90,,,"3,411",,41,"3,452",0,"3,452",,"14,984",0,0.51,
AVRN,28Aug2020,Pacific,Y,,,"12,889","12,889",,"9,560",,,0,0,"3,329",,,"3,329","9,560",,0.90,,,"3,915",,21,"3,935",0,"3,935",,"12,889",0,0.67,
AVRN,29Aug2020,Pacific,Y,,,"25,121","25,121",,"3,910",,,0,0,"21,211",,,"21,211","3,910",,0.91,,,"1,606",,131,"1,736",0,"1,736",,"25,121",0,0.15,
AVRN,30Aug2020,Pacific,Y,,,"17,583","17,583",,"7,217",,,0,0,"10,366",,,"10,366","7,217",,0.91,,,"2,969",,64,"3,033",0,"3,033",,"17,583",0,0.38,
AVRN,31Aug2020,Pacific,Y,,,"23,384","23,384",,"8,595",,,0,0,"14,789",,,"14,789","8,595",,0.91,,,"3,529",,91,"3,620",0,"3,620",,"23,384",0,0.34,
AVRN,01Sep2020,Pacific,Y,,,"16,132","16,132",,"9,236",,,0,0,"6,896",,,"6,896","9,236",,0.91,,,"3,794",,43,"3,836",0,"3,836",,"16,132",0,0.52,
AVRN,02Sep2020,Pacific,Y,,,"19,664","19,664",,"8,182",,,0,0,"11,482",,,"11,482","8,182",,0.90,,,"3,357",,71,"3,428",0,"3,428",,"19,664",0,0.38,
AVRN,03Sep2020,Pacific,Y,,,"12,584","12,584",,"11,775",,,0,0,809,,,809,"11,775",,0.91,,,"4,839",,5,"4,844",2,"4,838",,"12,604",20,0.85,
AVRN,04Sep2020,Pacific,Y,,,"17,813","17,813",,"12,810",,,0,0,"5,003",,,"5,003","12,810",,0.90,,,"5,256",,31,"5,288",8,"5,275",,"17,863",50,0.65,
AVRN,05Sep2020,Pacific,Y,,,"30,524","30,524",,"10,145",,,0,0,"20,379",,,"20,379","10,145",,0.90,,,"4,162",,126,"4,287",0,"4,287",,"30,524",0,0.31,
AVRN,06Sep2020,Pacific,Y,,,"17,123","17,123",,"9,931",,,0,0,"7,192",,,"7,192","9,931",,0.91,,,"4,081",,44,"4,126",0,"4,126",,"17,123",0,0.53,
AVRN,07Sep2020,Pacific,Y,,,"27,880","27,880",,"7,344",,,0,0,"20,536",,,"20,536","7,344",,0.90,,,"3,013",,127,"3,139",0,"3,139",,"27,880",0,0.25,
AVRN,08Sep2020,Pacific,Y,,,"22,277","22,277",,"7,449",,,0,0,"14,828",,,"14,828","7,449",,0.91,,,"3,064",,92,"3,156",0,"3,156",,"22,277",0,0.31,
AVRN,09Sep2020,Pacific,Y,,,"15,105","15,105",,"9,672",,,0,0,"5,433",,,"5,433","9,672",,0.91,,,"3,976",,34,"4,009",0,"4,009",,"15,105",0,0.59,
AVRN,10Sep2020,Pacific,Y,,,"12,555","12,555",,"11,917",,,0,0,638,,,638,"11,917",,0.90,,,"4,889",,4,"4,894",3,"4,881",,"12,595",40,0.86,
AVRN,11Sep2020,Pacific,Y,,,"16,975","16,975",,"10,871",,,0,0,"6,104",,,"6,104","10,871",,0.90,,,"4,458",,38,"4,496",0,"4,496",,"16,975",0,0.58,
AVRN,12Sep2020,Pacific,Y,,,"15,880","15,880",,"10,252",,,0,0,"5,628",,,"5,628","10,252",,0.90,,,"4,196",,35,"4,230",0,"4,230",,"15,880",0,0.59,
AVRN,13Sep2020,Pacific,Y,,,"13,578","13,578",,"11,646",,,0,0,"1,932",,,"1,932","11,646",,0.90,,,"4,762",,12,"4,774",0,"4,774",,"13,578",0,0.78,
AVRN,14Sep2020,Pacific,Y,,,"13,276","13,276",,"11,621",,,0,0,"1,655",,,"1,655","11,621",,0.90,,,"4,754",,10,"4,765",1,"4,761",,"13,286",10,0.79,
AVRN,15Sep2020,Pacific,Y,,,"12,334","12,334",,"11,957",,,0,0,377,,,377,"11,957",,0.90,,,"4,893",,3,"4,896",3,"4,883",,"12,373",39,0.87,
AVRN,16Sep2020,Pacific,Y,,,"12,780","12,780",,"12,710",,,0,0,70,,,70,"12,710",,0.90,,,"5,199",,1,"5,200",7,"5,174",,"12,862",82,0.89,
AVRN,17Sep2020,Pacific,Y,,,"11,471","11,471",,"11,032",,,0,0,439,,,439,"11,032",,0.90,,,"4,515",,3,"4,518",3,"4,507",,"11,506",35,0.87,
AVRN,18Sep2020,Pacific,Y,,,"15,753","15,753",,"10,653",,,0,0,"5,100",,,"5,100","10,653",,0.90,,,"4,364",,31,"4,395",0,"4,395",,"15,753",0,0.62,
AVRN,19Sep2020,Pacific,Y,,,"18,111","18,111",,"8,939",,,0,0,"9,172",,,"9,172","8,939",,0.91,,,"3,672",,57,"3,729",0,"3,729",,"18,111",0,0.45,
AVRN,20Sep2020,Pacific,Y,,,"10,155","10,155",,"8,380",,,0,0,"1,775",,,"1,775","8,380",,0.91,,,"3,444",,11,"3,455",0,"3,455",,"10,155",0,0.75,
AVRN,21Sep2020,Pacific,Y,,,"13,441","13,441",,"11,582",,,0,0,"1,859",,,"1,859","11,582",,0.90,,,"4,742",,12,"4,754",1,"4,752",,"13,448",7,0.78,
AVRN,22Sep2020,Pacific,Y,,,"17,620","17,620",,"10,707",,,0,0,"6,913",,,"6,913","10,707",,0.90,,,"4,368",,43,"4,411",0,"4,411",,"17,620",0,0.55,
AVRN,23Sep2020,Pacific,Y,,,"17,653","17,653",,"10,971",,,0,0,"6,682",,,"6,682","10,971",,0.90,,,"4,477",,41,"4,518",0,"4,518",,"17,653",0,0.56,
AVRN,24Sep2020,Pacific,Y,,,"22,460","22,460",,"8,871",,,0,0,"13,589",,,"13,589","8,871",,0.90,,,"3,627",,84,"3,711",0,"3,711",,"22,460",0,0.36,
AVRN,25Sep2020,Pacific,Y,,,"20,004","20,004",,"10,693",,,0,0,"9,311",,,"9,311","10,693",,0.91,,,"4,394",,57,"4,451",0,"4,451",,"20,004",0,0.49,
AVRN,26Sep2020,Pacific,Y,,,"21,326","21,326",,"9,135",,,0,0,"12,191",,,"12,191","9,135",,0.91,,,"3,756",,75,"3,831",0,"3,831",,"21,326",0,0.40,
AVRN,27Sep2020,Pacific,Y,,,"12,177","12,177",,"10,056",,,0,0,"2,121",,,"2,121","10,056",,0.91,,,"4,137",,13,"4,150",3,"4,138",,"12,216",39,0.75,
AVRN,28Sep2020,Pacific,Y,,,"10,721","10,721",,"10,255",,,0,0,466,,,466,"10,255",,0.91,,,"4,221",,3,"4,224",6,"4,198",,"10,802",81,0.86,
AVRN,29Sep2020,Pacific,Y,,,"11,802","11,802",,"11,637",,,0,0,165,,,165,"11,637",,0.90,,,"4,771",,1,"4,773",4,"4,755",,"11,855",53,0.89,
AVRN,30Sep2020,Pacific,Y,,,"12,116","12,116",,"12,154",,,0,0,-38,,,-38,"12,154",,0.90,,,"4,979",,0,"4,979",7,"4,954",,"12,195",79,0.90,
AVRN,01Oct2020,Pacific,Y,,,"11,796","11,796",,"11,847",,,0,0,-51,,,-51,"11,847",,0.90,,,"4,846",,0,"4,846",9,"4,818",,"11,888",92,0.90,
