BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FPC,FPL,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
GVL,02Oct2022,Eastern,N,"4,527","4,989","4,831",-159,0,"3,877",,,,,,936,,406,-558,,0.90,,0,"1,587",,6,"1,593",217,188,"1,623","4,813","4,965",0.73,0.72
GVL,03Oct2022,Eastern,N,"4,581","4,788","4,743",-42,0,"3,793",,,,,,936,,567,-610,,0.90,,0,"1,552",,6,"1,558",153,183,"1,528","4,729","4,772",0.73,0.71
GVL,04Oct2022,Eastern,N,"4,331","4,552","4,751",200,0,"3,810",,,,,,925,,592,-391,,0.90,,0,"1,555",,6,"1,561",99,194,"1,466","4,735","4,534",0.73,0.71
GVL,05Oct2022,Eastern,N,"4,442","4,623","4,796",171,0,"3,865",,,,,,917,,735,-570,,0.90,,0,"1,573",,6,"1,579",142,244,"1,477","4,782","4,617",0.73,0.71
GVL,06Oct2022,Eastern,N,"4,495","4,854","5,095",239,0,"4,082",,,,,,995,,630,-400,,0.90,,0,"1,662",,7,"1,668",110,228,"1,550","5,077","4,847",0.72,0.71
GVL,07Oct2022,Eastern,N,"4,421","5,043","5,089",46,0,"4,102",,,,,,966,,690,-647,,0.90,,0,"1,673",,6,"1,679",147,227,"1,599","5,068","5,025",0.73,0.70
GVL,08Oct2022,Eastern,N,"4,751","5,014","5,136",122,0,"4,172",,,,,,949,,749,-627,,0.90,,0,"1,697",,6,"1,703",139,241,"1,601","5,121","4,999",0.73,0.71
GVL,09Oct2022,Eastern,N,"4,514","5,205","5,151",-51,0,"4,504",,,,,,636,,630,-681,,0.90,,0,"1,834",,,"1,838",173,219,"1,792","5,171","5,222",0.78,0.76
GVL,10Oct2022,Eastern,N,"5,134","5,537","4,577",-943,0,"4,628",,,,,,-38,,89,"-1,036",,0.90,,0,"1,888",,,"1,888",318,91,"2,115","4,628","5,575",0.90,0.84
GVL,11Oct2022,Eastern,N,"5,534","5,739","4,639","-1,086",0,"4,665",,,,,,-16,,245,"-1,333",,0.90,,0,"1,914",,,"1,914",412,161,"2,165","4,665","5,753",0.90,0.83
GVL,12Oct2022,Eastern,N,"5,533","6,022","4,849","-1,161",0,"4,885",,,,,,-27,,565,"-1,739",,0.90,,0,"1,996",,,"1,996",438,209,"2,225","4,885","6,059",0.90,0.81
GVL,13Oct2022,Eastern,N,"5,616","5,950","4,877","-1,058",0,"4,804",,,,,,81,,505,"-1,575",,0.90,,0,"1,962",,,"1,963",383,179,"2,167","4,995","6,065",0.87,0.79
GVL,14Oct2022,Eastern,N,"4,567","5,390","6,107",706,0,"4,317",,,,,,"1,783",,"1,075",-367,,0.90,,0,"1,766",,12,"1,777",109,343,"1,543","6,100","5,392",0.64,0.63
GVL,15Oct2022,Eastern,N,"4,702","5,074","6,644","1,561",0,"4,404",,,,,,"2,230",,"1,482",70,,0.90,,0,"1,798",,15,"1,813",32,456,"1,389","6,634","5,082",0.60,0.60
GVL,16Oct2022,Eastern,N,"5,008","5,229","6,583","1,344",0,"4,388",,,,,,"2,184",,"1,618",-271,,0.90,,0,"1,795",,15,"1,810",92,471,"1,431","6,572","5,225",0.61,0.60
GVL,17Oct2022,Eastern,N,"5,176","5,612","6,538",916,0,"4,205",,,,,,"2,322",,"1,507",-587,,0.90,,0,"1,719",,15,"1,735",139,395,"1,478","6,527","5,607",0.59,0.58
GVL,18Oct2022,Eastern,N,"4,701","4,834","5,448",609,0,"3,474",,,,,,"1,961",,882,-273,,0.90,,0,"1,417",,13,"1,430",94,259,"1,266","5,435","4,826",0.58,0.58
GVL,19Oct2022,Eastern,N,"4,364","4,213","3,641",-562,0,"2,144",,,,,,"1,489",,176,-740,,0.90,,0,873,,10,883,223,91,"1,015","3,633","4,197",0.54,0.53
GVL,20Oct2022,Eastern,N,"4,500","4,457","4,142",-308,0,"2,135",,,,,,"1,999",,80,-390,,0.90,,0,871,,13,885,189,92,982,"4,134","4,444",0.47,0.49
GVL,21Oct2022,Eastern,N,"4,296","4,357","3,916",-431,0,"2,118",,,,,,"1,783",,6,-445,,0.90,,0,868,,12,880,187,64,"1,003","3,901","4,340",0.50,0.51
GVL,22Oct2022,Eastern,N,"4,151","4,230","3,848",-370,0,"2,115",,,,,,"1,719",,-196,-180,,0.90,,0,868,,11,879,161,42,998,"3,834","4,210",0.51,0.52
GVL,23Oct2022,Eastern,N,"4,399","4,394","3,808",-575,0,"2,159",,,,,,"1,636",,-263,-318,,0.90,,0,886,,11,897,209,39,"1,066","3,795","4,376",0.52,0.54
GVL,24Oct2022,Eastern,N,"4,567","4,748","3,946",-786,0,"2,094",,,,,,"1,841",,-241,-555,,0.90,,0,856,,12,869,259,35,"1,093","3,935","4,731",0.49,0.51
GVL,25Oct2022,Eastern,N,"4,888","4,913","4,096",-814,0,"2,159",,,,,,"1,929",,-68,-745,,0.90,,0,881,,13,894,256,34,"1,117","4,088","4,901",0.48,0.50
GVL,26Oct2022,Eastern,N,"5,229","5,249","4,249",-988,0,"2,157",,,,,,"2,082",,-276,-708,,0.90,,0,880,,14,894,348,34,"1,208","4,239","5,223",0.47,0.51
GVL,27Oct2022,Eastern,N,"4,728","5,260","4,264",-981,0,"2,188",,,,,,"2,070",,-192,-796,,0.90,,0,897,,14,911,361,40,"1,232","4,258","5,246",0.47,0.52
GVL,28Oct2022,Eastern,N,"4,536","5,085","4,326",-749,0,"2,150",,,,,,"2,162",,347,"-1,100",,0.90,,0,880,,14,894,280,82,"1,093","4,312","5,065",0.46,0.48
GVL,29Oct2022,Eastern,N,"4,514","4,660","4,027",-621,0,"2,110",,,,,,"1,908",,387,"-1,019",,0.90,,0,862,,13,875,253,89,"1,039","4,018","4,650",0.48,0.49
GVL,30Oct2022,Eastern,N,"4,750","4,978","4,020",-942,0,"2,191",,,,,,"1,820",,247,"-1,193",,0.90,,0,893,,12,905,305,67,"1,143","4,011","4,957",0.50,0.51
GVL,31Oct2022,Eastern,N,"4,874","5,532","4,534",-986,0,"2,593",,,,,,"1,936",,39,"-1,021",,0.90,,0,"1,057",,13,"1,070",339,56,"1,353","4,529","5,511",0.52,0.54
GVL,01Nov2022,Eastern,N,"4,509","5,585","4,207","-1,368",0,"2,197",,,,,,"1,998",,-264,"-1,103",,0.90,,0,899,,13,912,500,56,"1,357","4,195","5,562",0.48,0.54
GVL,02Nov2022,Eastern,N,"4,983","5,601","4,148","-1,438",0,"2,118",,,,,,"2,023",,-258,"-1,179",,0.90,,0,868,,13,882,516,54,"1,344","4,141","5,578",0.47,0.53
GVL,03Nov2022,Eastern,N,"4,738","5,321","4,001","-1,308",0,"2,098",,,,,,"1,893",,-57,"-1,252",,0.90,,0,860,,13,873,452,57,"1,267","3,991","5,300",0.48,0.53
GVL,04Nov2022,Eastern,N,"5,080","5,008","3,999",-999,0,"2,105",,,,,,"1,884",,415,"-1,418",,0.90,,0,860,,13,873,375,112,"1,136","3,989","4,992",0.48,0.50
GVL,05Nov2022,Eastern,N,"4,750","5,198","4,039","-1,150",0,"2,146",,,,,,"1,881",,444,"-1,599",,0.90,,0,878,,13,891,418,115,"1,194","4,027","5,182",0.49,0.51
GVL,06Nov2022,Eastern,N,"5,041","5,867","4,404","-1,427",0,"2,280",,,,,,"2,108",,671,"-2,173",,0.90,,0,931,,14,946,453,149,"1,249","4,388","5,890",0.48,0.47
GVL,07Nov2022,Eastern,N,"5,124","5,334","4,254","-1,073",0,"2,189",,,,,,"2,058",,904,"-1,984",,0.90,,0,891,,14,905,510,212,"1,202","4,247","5,327",0.47,0.50
GVL,08Nov2022,Eastern,N,"4,473","5,025","3,909","-1,102",0,"2,222",,,,,,"1,673",,875,"-1,988",,0.90,,0,907,,11,918,488,213,"1,194","3,895","5,008",0.52,0.53
GVL,09Nov2022,Eastern,N,"4,357","4,450","3,613",-825,0,"2,152",,,,,,"1,449",,57,-886,,0.90,,0,880,,10,889,275,53,"1,112","3,601","4,430",0.54,0.55
GVL,10Nov2022,Eastern,N,"4,367","4,604","2,671","-1,924",0,"1,679",,,,,,988,,-440,"-1,480",,0.90,,0,686,,,693,632,46,"1,278","2,693","4,613",0.57,0.61
GVL,11Nov2022,Eastern,N,"4,147","4,986","3,610","-1,363",0,"1,723",,,,,,"1,878",,-62,"-1,302",,0.90,,0,704,,13,717,403,31,"1,089","3,601","4,965",0.44,0.48
GVL,12Nov2022,Eastern,N,"4,480","4,828","4,215",-603,0,"2,285",,,,,,"1,918",,468,"-1,078",,0.90,,0,929,,13,942,273,129,"1,086","4,203","4,813",0.49,0.50
GVL,13Nov2022,Eastern,N,"4,646","4,312","3,499",-801,0,"1,405",,,,,,"2,079",,244,"-1,048",,0.90,,0,574,,14,588,314,71,831,"3,484","4,288",0.37,0.43
GVL,14Nov2022,Eastern,N,"4,177","4,424","3,935",-485,0,"2,073",,,,,,"1,853",,584,"-1,078",,0.90,,0,843,,,855,278,127,"1,006","3,929","4,423",0.48,0.50
GVL,15Nov2022,Eastern,N,"4,581","4,714","4,076",-632,0,"2,053",,,,,,"2,013",,525,"-1,164",,0.90,,0,835,,13,848,308,120,"1,037","4,066","4,705",0.46,0.49
GVL,16Nov2022,Eastern,N,"4,345","4,577","4,560",-19,0,"2,198",,,,,,"2,353",,188,-201,,0.90,,0,894,,16,910,148,89,970,"4,551","4,564",0.44,0.47
GVL,17Nov2022,Eastern,N,"4,582","4,447","4,305",-139,0,"2,009",,,,,,"2,289",,318,-449,,0.90,,0,820,,15,835,128,70,893,"4,298","4,429",0.43,0.44
GVL,18Nov2022,Eastern,N,"4,590","4,683","4,004",-669,0,"1,762",,,,,,"2,227",,-287,-381,,0.90,,0,718,,15,732,280,29,984,"3,989","4,657",0.40,0.47
GVL,19Nov2022,Eastern,N,"4,168","4,693","4,138",-543,0,"1,792",,,,,,"2,334",,-275,-261,,0.90,,0,730,,16,745,224,17,952,"4,126","4,662",0.40,0.45
GVL,20Nov2022,Eastern,N,"4,408","4,804","4,098",-699,0,"1,787",,,,,,"2,301",,-602,-94,,0.90,,0,730,,15,745,318,7,"1,056","4,088","4,784",0.40,0.49
GVL,21Nov2022,Eastern,N,"4,516","4,709","3,976",-727,0,"1,963",,,,,,"2,004",,-715,-3,,0.90,,0,800,,13,813,338,25,"1,127","3,967","4,685",0.45,0.53
GVL,22Nov2022,Eastern,N,"4,257","4,378","3,540",-828,0,"1,851",,,,,,"1,675",,-752,-70,,0.90,,0,756,,11,767,371,13,"1,125","3,526","4,348",0.48,0.57
GVL,23Nov2022,Eastern,N,"4,111","4,365","3,518",-838,0,"1,640",,,,,,"1,866",,-566,-260,,0.90,,0,672,,12,684,339,3,"1,020","3,506","4,332",0.43,0.52
GVL,24Nov2022,Eastern,N,"4,146","4,308","3,410",-886,0,"1,449",,,,,,"1,947",,-635,-237,,0.91,,0,596,,13,609,373,0,982,"3,396","4,268",0.40,0.51
GVL,25Nov2022,Eastern,N,"4,293","4,587","3,702",-873,0,"1,590",,,,,,"2,104",,-596,-268,,0.90,,0,651,,14,665,360,0,"1,025","3,694","4,558",0.40,0.50
GVL,26Nov2022,Eastern,N,"4,226","4,490","3,680",-800,0,"1,483",,,,,,"2,186",,-426,-361,,0.90,,0,608,,15,622,305,0,927,"3,669","4,456",0.37,0.46
GVL,27Nov2022,Eastern,N,"4,218","4,728","3,824",-896,0,"1,622",,,,,,"2,190",,-569,-316,,0.90,,0,664,,15,678,364,2,"1,041","3,812","4,697",0.39,0.49
GVL,28Nov2022,Eastern,N,"4,320","4,464","3,609",-840,0,"1,558",,,,,,"2,042",,-941,94,,0.90,,0,638,,14,652,476,40,"1,087","3,600","4,447",0.40,0.54
GVL,29Nov2022,Eastern,N,"4,252","4,557","3,735",-814,0,"1,607",,,,,,"2,117",,"-1,205",377,,0.90,,0,659,,14,673,607,97,"1,183","3,724","4,552",0.40,0.57
GVL,30Nov2022,Eastern,N,"4,134","4,627","3,435","-1,175",0,"2,123",,,,,,"1,305",,"-1,401",219,,0.90,,0,866,,,875,702,82,"1,494","3,450","4,632",0.56,0.71
GVL,01Dec2022,Eastern,N,"3,996","4,372","3,727",-633,0,"1,578",,,,,,"2,137",,"-1,151",509,,0.90,,0,646,,14,660,527,126,"1,060","3,715","4,357",0.39,0.54
GVL,02Dec2022,Eastern,N,"4,077","4,463","3,500",-953,0,"1,507",,,,,,"1,981",,"-1,141",193,,0.90,,0,618,,13,632,492,54,"1,071","3,488","4,436",0.40,0.53
GVL,03Dec2022,Eastern,N,"4,219","4,396","3,262","-1,126",0,"1,497",,,,,,"1,749",,-970,-147,,0.90,,0,611,,12,623,449,3,"1,068","3,246","4,363",0.42,0.54
GVL,04Dec2022,Eastern,N,"4,530","4,471","3,252","-1,207",0,"1,490",,,,,,"1,749",,"-1,036",-162,,0.90,,0,608,,12,620,509,8,"1,120","3,239","4,437",0.42,0.56
GVL,05Dec2022,Eastern,N,"4,495","4,693","3,585","-1,096",0,"1,722",,,,,,"1,849",,-954,-133,,0.90,,0,705,,12,717,453,5,"1,166","3,571","4,658",0.44,0.55
GVL,06Dec2022,Eastern,N,"5,353","4,864","3,746","-1,105",0,"1,757",,,,,,"1,979",,-950,-154,,0.90,,0,716,,13,729,465,17,"1,178","3,736","4,840",0.43,0.54
GVL,07Dec2022,Eastern,N,"5,356","4,787","3,770","-1,002",0,"1,693",,,,,,"2,069",,"-1,028",30,,0.90,,0,688,,14,702,462,29,"1,135","3,762","4,760",0.41,0.53
GVL,08Dec2022,Eastern,N,"5,138","4,794","3,712","-1,075",0,"1,594",,,,,,"2,107",,-905,-166,,0.90,,0,649,,14,663,430,6,"1,087","3,701","4,772",0.40,0.50
GVL,09Dec2022,Eastern,N,"4,907","4,649","3,517","-1,123",0,"1,470",,,,,,"2,038",,-734,-379,,0.90,,0,598,,14,612,404,0,"1,015","3,508","4,621",0.38,0.48
GVL,10Dec2022,Eastern,N,"4,602","4,377","3,661",-707,0,"1,557",,,,,,"2,092",,-708,6,,0.90,,0,635,,14,649,309,8,950,"3,649","4,351",0.39,0.48
GVL,11Dec2022,Eastern,N,"4,397","4,289","3,527",-752,0,"1,402",,,,,,"2,117",,-833,76,,0.90,,0,572,,14,586,357,19,924,"3,519","4,276",0.37,0.48
GVL,12Dec2022,Eastern,N,"4,582","4,444","3,623",-811,0,"1,546",,,,,,"2,068",,-977,160,,0.90,,0,633,,14,647,415,37,"1,025","3,614","4,431",0.39,0.51
GVL,13Dec2022,Eastern,N,"4,763","4,420","3,405","-1,005",0,"1,678",,,,,,"1,712",,"-1,148",133,,0.90,,0,688,,11,699,495,36,"1,158","3,390","4,405",0.45,0.58
GVL,14Dec2022,Eastern,N,"4,542","4,623","3,559","-1,054",0,"1,950",,,,,,"1,598",,"-1,136",78,,0.90,,0,798,,11,808,506,31,"1,283","3,548","4,606",0.50,0.61
GVL,15Dec2022,Eastern,N,"4,487","4,638","3,661",-964,0,"1,982",,,,,,"1,668",,"-1,015",48,,0.90,,0,810,,11,821,491,31,"1,281","3,650","4,617",0.50,0.61
GVL,16Dec2022,Eastern,N,"4,482","4,433","3,687",-735,0,"1,656",,,,,,"2,020",,-828,82,,0.90,,0,677,,13,690,366,22,"1,034","3,676","4,422",0.41,0.52
GVL,17Dec2022,Eastern,N,"4,149","4,573","3,992",-570,0,"2,110",,,,,,"1,871",,-625,50,,0.90,,0,860,,12,873,293,28,"1,138","3,981","4,556",0.48,0.55
GVL,18Dec2022,Eastern,N,"4,289","4,563","3,829",-723,0,"1,889",,,,,,"1,924",,-665,-55,,0.90,,0,769,,13,782,305,7,"1,080","3,813","4,533",0.45,0.53
GVL,19Dec2022,Eastern,N,"4,492","5,043","3,859","-1,176",0,"1,905",,,,,,"1,943",,-872,-295,,0.90,,0,777,,13,790,453,1,"1,241","3,848","5,015",0.45,0.55
GVL,20Dec2022,Eastern,N,"4,572","4,461","4,806",342,0,"3,113",,,,,,"1,656",,-345,681,,0.90,,0,"1,266",,11,"1,277",200,223,"1,254","4,769","4,433",0.59,0.62
GVL,21Dec2022,Eastern,N,"4,552","4,704","5,280",577,0,"3,419",,,,,,"1,854",,-5,579,,0.90,,0,"1,392",,12,"1,404",119,244,"1,280","5,273","4,699",0.59,0.60
GVL,22Dec2022,Eastern,N,"5,369","4,612","4,693",73,0,"2,434",,,,,,"2,252",,59,17,,0.90,,0,993,,15,"1,008",9,21,996,"4,686","4,610",0.47,0.48
GVL,23Dec2022,Eastern,N,"4,739","4,688","4,199",-478,0,"2,345",,,,,,"1,847",,-193,-275,,0.89,,0,949,,12,962,162,8,"1,116","4,192","4,660",0.51,0.53
GVL,24Dec2022,Eastern,N,"4,168","7,022","6,247",-766,0,"3,878",,,,,,"2,352",,-386,-368,,0.89,,0,"1,571",,16,"1,586",282,1,"1,867","6,230","6,984",0.56,0.59
GVL,25Dec2022,Eastern,N,"4,131","6,949","6,089",-852,0,"3,727",,,,,,"2,352",,-438,-399,,0.90,,0,"1,514",,16,"1,530",321,0,"1,851","6,079","6,916",0.55,0.59
GVL,26Dec2022,Eastern,N,"4,179","6,891","6,169",-709,0,"3,807",,,,,,"2,352",,-393,-306,,0.90,,0,"1,552",,16,"1,568",278,0,"1,846","6,159","6,858",0.56,0.59
GVL,27Dec2022,Eastern,N,"4,225","6,457","6,025",-428,0,"3,662",,,,,,"2,352",,-219,-199,,0.90,,0,"1,494",,16,"1,510",168,9,"1,669","6,014","6,432",0.55,0.57
GVL,28Dec2022,Eastern,N,"3,858","5,632","5,150",-475,0,"2,836",,,,,,"2,304",,-258,-208,,0.90,,0,"1,158",,15,"1,173",163,5,"1,332","5,140","5,606",0.50,0.52
GVL,29Dec2022,Eastern,N,"4,113","4,580","4,052",-515,0,"1,969",,,,,,"2,069",,-194,-309,,0.90,,0,805,,14,819,150,0,969,"4,038","4,541",0.45,0.47
GVL,30Dec2022,Eastern,N,"4,209","4,219","3,792",-417,0,"1,885",,,,,,"1,895",,-253,-155,,0.90,,0,767,,13,779,142,0,921,"3,780","4,188",0.45,0.48
GVL,31Dec2022,Eastern,N,"4,229","4,131","3,712",-407,0,"1,889",,,,,,"1,812",,-311,-89,,0.90,,0,772,,12,784,156,4,936,"3,701","4,101",0.47,0.50
GVL,01Jan2023,Eastern,N,"4,231","4,048","3,624",-413,0,"1,881",,,,,,"1,737",,-300,-107,,0.90,,0,766,,12,777,155,1,931,"3,618","4,025",0.47,0.51
GVL,02Jan2023,Eastern,N,"4,437","4,318","3,908",-402,0,"2,015",,,,,,"1,883",,-102,-291,,0.90,,0,823,,13,835,113,5,944,"3,898","4,291",0.47,0.48
GVL,03Jan2023,Eastern,N,"4,014","4,517","3,789",-711,0,"2,105",,,,,,"1,668",,-67,-650,,0.90,,0,860,,11,871,185,8,"1,048","3,773","4,490",0.51,0.51
GVL,04Jan2023,Eastern,N,"4,247","4,534","3,904",-619,0,"2,369",,,,,,"1,523",,-18,-600,,0.90,,0,967,,,977,183,27,"1,133","3,905","4,523",0.55,0.55
GVL,05Jan2023,Eastern,N,"4,324","4,299","3,829",-455,0,"1,921",,,,,,"1,894",,40,-493,,0.90,,0,782,,13,795,125,20,899,"3,815","4,268",0.46,0.46
GVL,06Jan2023,Eastern,N,"4,168","4,418","4,006",-404,0,"1,974",,,,,,"2,016",,-245,-157,,0.90,,0,805,,13,818,133,8,944,"3,990","4,392",0.45,0.47
GVL,07Jan2023,Eastern,N,"3,876","4,767","4,220",-534,0,"2,022",,,,,,"2,190",,-167,-359,,0.90,,0,824,,15,839,145,0,984,"4,212","4,738",0.44,0.46
GVL,08Jan2023,Eastern,N,"4,231","4,705","4,005",-683,0,"1,940",,,,,,"2,059",,-284,-384,,0.90,,0,790,,14,803,194,0,998,"3,999","4,667",0.44,0.47
GVL,09Jan2023,Eastern,N,"4,437","4,463","4,052",-401,0,"1,961",,,,,,"2,078",,19,-417,,0.90,,0,802,,14,815,104,10,909,"4,039","4,437",0.45,0.45
GVL,10Jan2023,Eastern,N,"4,188","4,692","4,195",-481,0,"2,304",,,,,,"1,879",,-34,-452,,0.90,,0,942,,13,955,128,9,"1,073","4,183","4,669",0.50,0.51
GVL,11Jan2023,Eastern,N,"4,261","4,942","4,304",-625,0,"2,465",,,,,,"1,831",,-138,-479,,0.90,,0,"1,010",,12,"1,022",164,5,"1,181","4,296","4,913",0.52,0.53
GVL,12Jan2023,Eastern,N,"5,315","4,606","4,061",-529,0,"2,370",,,,,,"1,681",,-120,-405,,0.90,,0,970,,11,981,148,7,"1,123","4,051","4,576",0.53,0.54
GVL,13Jan2023,Eastern,N,"5,292","4,564","4,036",-517,0,"2,426",,,,,,"1,593",,-20,-490,,0.90,,0,987,,11,998,125,6,"1,117","4,019","4,529",0.55,0.54
GVL,14Jan2023,Eastern,N,"4,137","5,817","4,680","-1,124",0,"2,577",,,,,,"2,090",,-321,-798,,0.90,,0,"1,057",,14,"1,071",316,5,"1,382","4,667","5,786",0.51,0.53
GVL,15Jan2023,Eastern,N,"4,016","6,261","4,846","-1,408",0,"2,545",,,,,,"2,292",,-342,"-1,054",,0.91,,0,"1,046",,15,"1,061",399,2,"1,458","4,837","6,233",0.48,0.52
GVL,16Jan2023,Eastern,N,"4,396","6,056","4,781","-1,264",0,"2,935",,,,,,"1,833",,-289,-970,,0.90,,0,"1,202",,12,"1,214",355,3,"1,567","4,768","6,027",0.56,0.57
GVL,17Jan2023,Eastern,N,"5,144","5,452","4,653",-786,0,"2,826",,,,,,"1,813",,122,-917,,0.90,,0,"1,150",,12,"1,163",204,38,"1,328","4,639","5,434",0.55,0.54
GVL,18Jan2023,Eastern,N,"5,620","4,589","4,166",-413,0,"2,330",,,,,,"1,822",,367,-788,,0.90,,0,952,,12,964,160,85,"1,039","4,152","4,573",0.51,0.50
GVL,19Jan2023,Eastern,N,"5,438","4,627","4,083",-532,0,"2,063",,,,,,"2,011",,387,-929,,0.90,,0,841,,13,855,189,84,960,"4,074","4,616",0.46,0.46
GVL,20Jan2023,Eastern,N,"4,284","4,340","3,623",-702,0,"1,885",,,,,,"1,725",,-107,-594,,0.90,,0,767,,11,779,216,27,967,"3,610","4,311",0.48,0.49
GVL,21Jan2023,Eastern,N,"3,898","4,518","3,935",-572,0,"2,120",,,,,,"1,806",,-180,-380,,0.90,,0,866,,12,878,158,0,"1,036","3,926","4,486",0.49,0.51
GVL,22Jan2023,Eastern,N,"4,432","4,537","3,808",-715,0,"2,040",,,,,,"1,758",,-327,-380,,0.90,,0,830,,12,841,214,0,"1,056","3,798","4,505",0.49,0.52
GVL,23Jan2023,Eastern,N,"6,158","4,387","3,946",-429,0,"2,140",,,,,,"1,791",,21,-450,,0.90,,0,870,,12,882,152,34,"1,001","3,931","4,360",0.49,0.51
GVL,24Jan2023,Eastern,N,"5,137","4,854","4,318",-526,0,"2,141",,,,,,"2,168",,262,-793,,0.90,,0,871,,14,886,195,68,"1,013","4,309","4,840",0.45,0.46
GVL,25Jan2023,Eastern,N,"4,219","4,574","4,101",-464,0,"2,001",,,,,,"2,088",,459,-930,,0.90,,0,818,,14,832,205,95,942,"4,089","4,560",0.45,0.46
GVL,26Jan2023,Eastern,N,"4,067","4,531","3,874",-649,0,"1,908",,,,,,"1,954",,126,-791,,0.90,,0,778,,13,791,252,75,967,"3,862","4,527",0.45,0.47
GVL,27Jan2023,Eastern,N,"5,031","5,402","4,693",-697,0,"2,341",,,,,,"2,341",,494,"-1,197",,0.90,,0,956,,16,972,282,116,"1,139","4,682","5,385",0.46,0.47
GVL,28Jan2023,Eastern,N,"4,974","5,318","4,658",-651,0,"2,309",,,,,,"2,338",,233,-887,,0.90,,0,947,,16,962,214,66,"1,111","4,647","5,301",0.46,0.46
GVL,29Jan2023,Eastern,N,"5,891","4,550","4,048",-484,0,"2,027",,,,,,"2,012",,314,-811,,0.90,,0,828,,13,842,170,69,943,"4,039","4,536",0.46,0.46
GVL,30Jan2023,Eastern,N,"5,562","4,812","4,002",-802,0,"2,031",,,,,,"1,959",,9,-813,,0.90,,0,826,,13,839,231,33,"1,037","3,990","4,794",0.46,0.48
GVL,31Jan2023,Eastern,N,"5,629","4,935","4,122",-801,0,"2,184",,,,,,"1,928",,-21,-786,,0.90,,0,888,,13,900,230,28,"1,102","4,112","4,919",0.48,0.49
GVL,01Feb2023,Eastern,N,"5,447","4,744","3,947",-784,0,"2,063",,,,,,"1,878",,27,-813,,0.90,,0,838,,13,850,236,39,"1,048","3,941","4,727",0.48,0.49
GVL,02Feb2023,Eastern,N,"5,553","4,671","4,116",-547,0,"2,173",,,,,,"1,928",,66,-617,,0.90,,0,884,,13,897,176,37,"1,036","4,101","4,652",0.48,0.49
GVL,03Feb2023,Eastern,N,"4,661","4,483","4,006",-466,0,"1,962",,,,,,"2,031",,-131,-342,,0.90,,0,799,,14,813,187,36,963,"3,993","4,466",0.45,0.48
GVL,04Feb2023,Eastern,N,"4,266","4,629","4,121",-496,0,"2,000",,,,,,"2,106",,-502,6,,0.90,,0,817,,14,831,196,6,"1,021","4,106","4,602",0.45,0.49
GVL,05Feb2023,Eastern,N,"4,234","4,366","3,896",-460,0,"2,007",,,,,,"1,876",,-331,-120,,0.90,,0,818,,12,830,155,1,984,"3,883","4,334",0.47,0.50
GVL,06Feb2023,Eastern,N,"4,324","4,440","3,834",-592,0,"2,385",,,,,,"1,431",,-370,-210,,0.90,,0,978,,10,988,185,0,"1,173","3,816","4,396",0.57,0.59
GVL,07Feb2023,Eastern,N,"4,368","4,549","3,925",-614,0,"2,446",,,,,,"1,465",,-403,-206,,0.90,,0,"1,000",,10,"1,009",197,4,"1,203","3,911","4,520",0.57,0.59
GVL,08Feb2023,Eastern,N,"4,334","4,518","3,910",-599,0,"2,464",,,,,,"1,434",,,,,0.90,,0,"1,003",,10,"1,012",,,,"3,898",,0.57,
GVL,09Feb2023,Eastern,N,"4,347","4,611","4,196",-406,0,"2,736",,,,,,"1,446",,-107,-288,,0.90,,0,"1,120",,10,"1,130",109,3,"1,237","4,182","4,577",0.60,0.60
GVL,10Feb2023,Eastern,N,"4,362","4,840","4,092",-737,0,"2,647",,,,,,"1,436",,-241,-487,,0.90,,0,"1,081",,10,"1,090",216,5,"1,301","4,083","4,811",0.59,0.60
GVL,11Feb2023,Eastern,N,"4,080","4,405","3,963",-429,0,"2,713",,,,,,"1,239",,-156,-262,,0.90,,0,"1,107",,8,"1,115",123,0,"1,237","3,952","4,370",0.62,0.62
GVL,12Feb2023,Eastern,N,"4,180","4,258","3,816",-439,0,"2,330",,,,,,"1,471",,-83,-347,,0.90,,0,954,,10,964,108,4,"1,068","3,801","4,231",0.56,0.56
GVL,13Feb2023,Eastern,N,"4,390","4,705","4,123",-572,0,"2,731",,,,,,"1,378",,-103,-463,,0.90,,0,"1,115",,9,"1,124",136,9,"1,251","4,109","4,675",0.60,0.59
GVL,14Feb2023,Eastern,N,"4,453","4,727","4,198",-517,0,"2,751",,,,,,"1,436",,154,-669,,0.90,,0,"1,128",,10,"1,137",152,55,"1,235","4,187","4,702",0.60,0.58
GVL,15Feb2023,Eastern,N,"4,328","4,615","3,879",-728,0,"2,462",,,,,,"1,404",,25,-753,,0.90,,0,"1,008",,9,"1,017",221,53,"1,184","3,866","4,594",0.58,0.57
